CATEGORIES
cat_idx,cat_code,cat_desc,cat_indent
1,44X72,"44X72: Retail Trade and Food Services",0
2,44Y72,"44Y72: Retail Trade and Food Services, ex Auto",0
3,44Z72,"44Z72: Retail Trade and Food Services, ex Gas",0
4,44W72,"44W72: Retail Trade and Food Services, ex Auto and Gas",0
5,44000,"44000: Retail Trade",0
6,441,"441: Motor Vehicle and Parts Dealers",0
7,441X,"4411,4412: Auto and Other Motor Vehicles",0
8,442,"442: Furniture and Home Furnishings Stores",0
9,443,"443: Electronics and Appliance Stores",0
10,444,"444: Building Mat. and Garden Equip. and Supplies Dealers",0
11,445,"445: Food and Beverage Stores",0
12,4451,"4451: Grocery Stores",0
13,446,"446: Health and Personal Care Stores",0
14,447,"447: Gasoline Stations",0
15,448,"448: Clothing and Clothing Access. Stores",0
16,451,"451: Sporting Goods, Hobby, Musical Instrument, and Book Stores",0
17,452,"452: General Merchandise Stores",0
18,4521E,"4521: Department Stores",0
19,453,"453: Miscellaneous Store Retailers",0
20,454,"454: Nonstore Retailers",0
21,722,"722: Food Services and Drinking Places",0


DATA TYPES
dt_idx,dt_code,dt_desc,dt_unit
1,SM,"Sales - Monthly",MLN$
2,MPCSM,"Sales - Monthly Percent Change",PCT


ERROR TYPES
et_idx,err_code,err_desc,err_unit
1,E_SM,"CV of Sales - Monthly",PCT
2,E_MPCSM,"SE of Sales - Monthly Percent Change",PCT


GEO LEVELS
geo_idx,geo_code,geo_desc
1,US,"U.S. Total"


TIME PERIODS
per_idx,per_name
10,7,1,0,1,0,32947
11,7,1,0,1,0,28908
12,7,1,0,1,0,29620
1,7,1,0,1,1,30167
2,7,1,0,1,1,30457
3,7,1,0,1,1,29891
4,7,1,0,1,1,30361
5,7,1,0,1,1,30847
6,7,1,0,1,1,31260
7,7,1,0,1,1,31729
8,7,1,0,1,1,31124
9,7,1,0,1,1,32369
10,7,1,0,1,1,32396
11,7,1,0,1,1,32336
12,7,1,0,1,1,32693
2,8,2,0,1,0,1.6
3,8,2,0,1,0,6.4
4,8,2,0,1,0,-0.4
5,8,2,0,1,0,3.2
6,8,2,0,1,0,1.9
7,8,2,0,1,0,1.1
8,8,2,0,1,0,0.9
9,8,2,0,1,0,-2.7
10,8,2,0,1,0,3.9
11,8,2,0,1,0,4.2
12,8,2,0,1,0,12.8
2,8,2,0,1,1,2.1
3,8,2,0,1,1,-0.3
4,8,2,0,1,1,0.7
5,8,2,0,1,1,-0.6
6,8,2,0,1,1,1.6
7,8,2,0,1,1,-0.7
8,8,2,0,1,1,0.1
9,8,2,0,1,1,-0.6
10,8,2,0,1,1,-1.1
11,8,2,0,1,1,1.6
12,8,2,0,1,1,1.4
1,8,1,0,1,0,3846
2,8,1,0,1,0,3908
3,8,1,0,1,0,4157
4,8,1,0,1,0,4141
5,8,1,0,1,0,4275
6,8,1,0,1,0,4357
7,8,1,0,1,0,4407
8,8,1,0,1,0,4446
9,8,1,0,1,0,4328
10,8,1,0,1,0,4497
11,8,1,0,1,0,4687
12,8,1,0,1,0,5287
1,8,1,0,1,1,4254
2,8,1,0,1,1,4342
3,8,1,0,1,1,4330
4,8,1,0,1,1,4359
5,8,1,0,1,1,4331
6,8,1,0,1,1,4401
7,8,1,0,1,1,4368
8,8,1,0,1,1,4372
9,8,1,0,1,1,4345
10,8,1,0,1,1,4299
11,8,1,0,1,1,4368
12,8,1,0,1,1,4428
2,9,2,0,1,0,-4.6
3,9,2,0,1,0,5.1
4,9,2,0,1,0,-3.9
5,9,2,0,1,0,1.2
6,9,2,0,1,0,6.1
7,9,2,0,1,0,3.7
8,9,2,0,1,0,-2.9
9,9,2,0,1,0,-0.6
10,9,2,0,1,0,5.8
11,9,2,0,1,0,10.1
12,9,2,0,1,0,58.7
2,5,2,0,1,1,0.2
3,5,2,0,1,1,-0.3
4,5,2,0,1,1,0.8
5,5,2,0,1,1,0.7
6,5,2,0,1,1,0.5
7,5,2,0,1,1,0.6
8,5,2,0,1,1,0.2
9,5,2,0,1,1,1.0
10,5,2,0,1,1,0.6
11,5,2,0,1,1,0.0
12,5,2,0,1,1,1.3
2,9,2,0,1,1,0.8
3,9,2,0,1,1,0.3
4,9,2,0,1,1,1.1
5,9,2,0,1,1,0.6
6,9,2,0,1,1,0.3
7,9,2,0,1,1,2.2
8,9,2,0,1,1,-0.8
9,9,2,0,1,1,1.2
10,9,2,0,1,1,2.1
11,9,2,0,1,1,-1.6
12,9,2,0,1,1,3.2
1,9,1,0,1,0,3657
2,9,1,0,1,0,3490
3,9,1,0,1,0,3669
4,9,1,0,1,0,3527
5,9,1,0,1,0,3571
6,9,1,0,1,0,3788
7,9,1,0,1,0,3930
8,9,1,0,1,0,3817
9,9,1,0,1,0,3795
10,9,1,0,1,0,4014
11,9,1,0,1,0,4419
12,9,1,0,1,0,7014
1,9,1,0,1,1,3874
2,9,1,0,1,1,3904
3,9,1,0,1,1,3916
4,9,1,0,1,1,3958
5,9,1,0,1,1,3981
6,9,1,0,1,1,3992
7,9,1,0,1,1,4081
8,9,1,0,1,1,4048
9,9,1,0,1,1,4098
10,9,1,0,1,1,4186
11,9,1,0,1,1,4118
12,9,1,0,1,1,4248
2,10,2,0,1,0,0.7
3,10,2,0,1,0,17.6
4,10,2,0,1,0,9.6
5,10,2,0,1,0,6.0
6,10,2,0,1,0,-0.9
7,10,2,0,1,0,-4.6
8,10,2,0,1,0,-3.8
9,10,2,0,1,0,0.8
10,10,2,0,1,0,2.6
11,10,2,0,1,0,-12.5
12,10,2,0,1,0,1.1
2,10,2,0,1,1,0.5
3,10,2,0,1,1,0.8
4,10,2,0,1,1,-2.3
5,10,2,0,1,1,0.4
6,10,2,0,1,1,0.1
7,10,2,0,1,1,0.0
8,10,2,0,1,1,1.2
9,10,2,0,1,1,0.6
10,10,2,0,1,1,-0.1
11,10,2,0,1,1,-0.9
12,10,2,0,1,1,1.9
1,10,1,0,1,0,8964
2,10,1,0,1,0,9023
3,10,1,0,1,0,10608
4,10,1,0,1,0,11630
5,10,1,0,1,0,12327
6,10,1,0,1,0,12219
7,10,1,0,1,0,11658
8,10,1,0,1,0,11219
9,10,1,0,1,0,11309
10,10,1,0,1,0,11605
11,10,1,0,1,0,10156
12,10,1,0,1,0,10271
1,10,1,0,1,1,10845
2,10,1,0,1,1,10904
3,10,1,0,1,1,10986
4,10,1,0,1,1,10738
5,10,1,0,1,1,10777
6,10,1,0,1,1,10790
7,10,1,0,1,1,10785
8,10,1,0,1,1,10915
9,10,1,0,1,1,10980
10,10,1,0,1,1,10971
11,10,1,0,1,1,10873
12,10,1,0,1,1,11082
2,11,2,0,1,0,-3.4
3,11,2,0,1,0,3.9
4,11,2,0,1,0,1.8
5,11,2,0,1,0,4.8
6,11,2,0,1,0,-2.9
7,11,2,0,1,0,5.3
8,11,2,0,1,0,-2.9
9,11,2,0,1,0,-4.2
10,11,2,0,1,0,4.1
11,11,2,0,1,0,-3.2
12,11,2,0,1,0,12.4
2,11,2,0,1,1,-0.2
3,11,2,0,1,1,0.5
4,11,2,0,1,1,0.2
5,11,2,0,1,1,0.4
6,11,2,0,1,1,0.1
7,11,2,0,1,1,0.7
8,11,2,0,1,1,0.3
9,11,2,0,1,1,-0.3
10,11,2,0,1,1,0.7
11,11,2,0,1,1,-0.5
12,11,2,0,1,1,0.2
1,11,1,0,1,0,29589
2,11,1,0,1,0,28570
3,11,1,0,1,0,29682
4,11,1,0,1,0,30228
5,11,1,0,1,0,31677
6,11,1,0,1,0,30769
7,11,1,0,1,0,32402
8,11,1,0,1,0,31469
9,11,1,0,1,0,30162
10,11,1,0,1,0,31407
11,11,1,0,1,0,30388
12,11,1,0,1,0,34170
1,11,1,0,1,1,30437
2,11,1,0,1,1,30382
3,11,1,0,1,1,30526
4,11,1,0,1,1,30602
5,11,1,0,1,1,30718
6,11,1,0,1,1,30761
7,11,1,0,1,1,30963
8,11,1,0,1,1,31041
9,11,1,0,1,1,30942
10,11,1,0,1,1,31148
11,11,1,0,1,1,30992
12,11,1,0,1,1,31057
2,13,2,0,1,0,-1.5
3,13,2,0,1,0,3.7
4,13,2,0,1,0,1.6
5,13,2,0,1,0,-0.6
6,13,2,0,1,0,-1.3
7,13,2,0,1,0,-1.5
8,13,2,0,1,0,0.5
9,13,2,0,1,0,-3.3
10,13,2,0,1,0,5.6
11,13,2,0,1,0,-4.7
12,13,2,0,1,0,29.8
2,13,2,0,1,1,0.1
3,13,2,0,1,1,0.2
4,13,2,0,1,1,1.0
5,13,2,0,1,1,-0.8
6,13,2,0,1,1,-0.5
7,13,2,0,1,1,-1.7
8,13,2,0,1,1,3.0
9,13,2,0,1,1,-1.2
10,13,2,0,1,1,1.5
11,13,2,0,1,1,-0.5
12,13,2,0,1,1,0.4
1,13,1,0,1,0,7258
2,13,1,0,1,0,7150
3,13,1,0,1,0,7413
4,13,1,0,1,0,7531
5,13,1,0,1,0,7488
6,13,1,0,1,0,7387
7,13,1,0,1,0,7277
8,13,1,0,1,0,7313
9,13,1,0,1,0,7071
10,13,1,0,1,0,7467
11,13,1,0,1,0,7115
12,13,1,0,1,0,9235
1,13,1,0,1,1,7421
2,13,1,0,1,1,7425
3,13,1,0,1,1,7443
4,13,1,0,1,1,7516
5,13,1,0,1,1,7458
6,13,1,0,1,1,7417
7,13,1,0,1,1,7292
8,13,1,0,1,1,7508
9,13,1,0,1,1,7420
10,13,1,0,1,1,7535
11,13,1,0,1,1,7497
12,13,1,0,1,1,7526
2,14,2,0,1,0,-4.3
3,14,2,0,1,0,6.0
4,14,2,0,1,0,1.4
5,14,2,0,1,0,8.1
6,14,2,0,1,0,-0.2
7,14,2,0,1,0,3.3
8,14,2,0,1,0,-0.4
9,14,2,0,1,0,-5.0
10,14,2,0,1,0,4.0
11,14,2,0,1,0,-4.4
12,14,2,0,1,0,3.2
2,14,2,0,1,1,-1.6
3,14,2,0,1,1,0.3
4,14,2,0,1,1,0.6
5,14,2,0,1,1,1.3
6,14,2,0,1,1,0.1
7,14,2,0,1,1,0.6
8,14,2,0,1,1,1.0
9,14,2,0,1,1,1.2
10,14,2,0,1,1,0.4
11,14,2,0,1,1,0.4
12,14,2,0,1,1,0.9
1,14,1,0,1,0,12099
2,14,1,0,1,0,11580
3,14,1,0,1,0,12272
4,14,1,0,1,0,12443
5,14,1,0,1,0,13449
6,14,1,0,1,0,13427
7,14,1,0,1,0,13874
8,14,1,0,1,0,13825
9,14,1,0,1,0,13140
10,14,1,0,1,0,13663
11,14,1,0,1,0,13064
12,14,1,0,1,0,13488
1,14,1,0,1,1,12803
2,14,1,0,1,1,12601
3,14,1,0,1,1,12639
4,14,1,0,1,1,12710
5,14,1,0,1,1,12870
6,14,1,0,1,1,12886
7,14,1,0,1,1,12966
8,14,1,0,1,1,13092
9,14,1,0,1,1,13246
10,14,1,0,1,1,13304
11,14,1,0,1,1,13358
12,14,1,0,1,1,13475
2,15,2,0,1,0,8.4
3,15,2,0,1,0,12.6
4,15,2,0,1,0,10.9
5,15,2,0,1,0,1.7
6,15,2,0,1,0,-3.9
7,15,2,0,1,0,-0.9
8,15,2,0,1,0,15.5
9,15,2,0,1,0,-8.9
10,15,2,0,1,0,7.1
11,15,2,0,1,0,9.1
12,15,2,0,1,0,64.4
2,15,2,0,1,1,0.0
3,15,2,0,1,1,-0.4
4,15,2,0,1,1,2.0
5,15,2,0,1,1,-1.1
6,15,2,0,1,1,1.6
7,15,2,0,1,1,0.4
8,15,2,0,1,1,1.8
9,15,2,0,1,1,0.1
10,15,2,0,1,1,0.2
11,15,2,0,1,1,-1.0
12,15,2,0,1,1,2.4
1,15,1,0,1,0,6938
2,15,1,0,1,0,7524
3,15,1,0,1,0,8475
4,15,1,0,1,0,9401
5,15,1,0,1,0,9558
6,15,1,0,1,0,9182
7,15,1,0,1,0,9103
8,15,1,0,1,0,10513
9,15,1,0,1,0,9573
10,15,1,0,1,0,10254
11,15,1,0,1,0,11187
12,15,1,0,1,0,18395
1,15,1,0,1,1,9716
2,15,1,0,1,1,9712
3,15,1,0,1,1,9669
4,15,1,0,1,1,9862
5,15,1,0,1,1,9755
6,15,1,0,1,1,9915
7,15,1,0,1,1,9957
8,15,1,0,1,1,10141
9,15,1,0,1,1,10154
10,15,1,0,1,1,10174
11,15,1,0,1,1,10076
12,15,1,0,1,1,10318
2,4,2,0,1,0,-0.2
3,4,2,0,1,0,7.3
4,4,2,0,1,0,2.9
5,4,2,0,1,0,4.4
6,4,2,0,1,0,-2.8
7,4,2,0,1,0,1.2
8,4,2,0,1,0,2.5
9,4,2,0,1,0,-4.5
10,4,2,0,1,0,6.6
11,4,2,0,1,0,2.3
12,4,2,0,1,0,28.7
2,4,2,0,1,1,0.0
3,4,2,0,1,1,0.0
4,4,2,0,1,1,0.4
5,4,2,0,1,1,0.1
6,4,2,0,1,1,0.0
7,4,2,0,1,1,0.6
8,4,2,0,1,1,0.9
9,4,2,0,1,1,0.1
10,4,2,0,1,1,0.9
11,4,2,0,1,1,0.3
12,4,2,0,1,1,1.3
1,4,1,0,1,0,104466
2,4,1,0,1,0,104282
3,4,1,0,1,0,111928
4,4,1,0,1,0,115144
5,4,1,0,1,0,120159
6,4,1,0,1,0,116847
7,4,1,0,1,0,118202
8,4,1,0,1,0,121103
9,4,1,0,1,0,115594
10,4,1,0,1,0,123254
11,4,1,0,1,0,126123
12,4,1,0,1,0,162283
1,4,1,0,1,1,117814
2,4,1,0,1,1,117795
3,4,1,0,1,1,117746
4,4,1,0,1,1,118223
5,4,1,0,1,1,118385
6,4,1,0,1,1,118410
7,4,1,0,1,1,119092
8,4,1,0,1,1,120123
9,4,1,0,1,1,120264
10,4,1,0,1,1,121349
11,4,1,0,1,1,121717
12,4,1,0,1,1,123358
2,1,2,0,1,0,0.5
3,1,2,0,1,0,8.3
4,1,2,0,1,0,2.7
5,1,2,0,1,0,3.9
6,1,2,0,1,0,-0.8
7,1,2,0,1,0,0.7
8,1,2,0,1,0,0.3
9,1,2,0,1,0,-3.4
10,1,2,0,1,0,5.5
11,1,2,0,1,0,-1.2
12,1,2,0,1,0,21.7
2,1,2,0,1,1,0.1
3,1,2,0,1,1,-0.3
4,1,2,0,1,1,0.6
5,1,2,0,1,1,0.5
6,1,2,0,1,1,0.3
7,1,2,0,1,1,0.7
8,1,2,0,1,1,0.3
9,1,2,0,1,1,1.0
10,1,2,0,1,1,0.7
11,1,2,0,1,1,0.2
12,1,2,0,1,1,1.2
1,1,1,0,1,0,146376
2,1,1,0,1,0,147079
3,1,1,0,1,0,159336
4,1,1,0,1,0,163669
5,1,1,0,1,0,170068
6,1,1,0,1,0,168663
7,1,1,0,1,0,169890
8,1,1,0,1,0,170364
9,1,1,0,1,0,164617
10,1,1,0,1,0,173655
11,1,1,0,1,0,171547
12,1,1,0,1,0,208838
1,1,1,0,1,1,164095
2,1,1,0,1,1,164213
3,1,1,0,1,1,163721
4,1,1,0,1,1,164709
5,1,1,0,1,1,165612
6,1,1,0,1,1,166077
7,1,1,0,1,1,167257
8,1,1,0,1,1,167800
9,1,1,0,1,1,169400
10,1,1,0,1,1,170625
11,1,1,0,1,1,171003
12,1,1,0,1,1,173105
2,2,2,0,1,0,-0.6
3,2,2,0,1,0,7.2
4,2,2,0,1,0,2.7
5,2,2,0,1,0,4.7
6,2,2,0,1,0,-2.5
7,2,2,0,1,0,1.4
8,2,2,0,1,0,2.2
9,2,2,0,1,0,-4.6
10,2,2,0,1,0,6.4
11,2,2,0,1,0,1.7
12,2,2,0,1,0,26.3
2,2,2,0,1,1,-0.2
3,2,2,0,1,1,0.0
4,2,2,0,1,1,0.4
5,2,2,0,1,1,0.2
6,2,2,0,1,1,0.0
7,2,2,0,1,1,0.6
8,2,2,0,1,1,0.9
9,2,2,0,1,1,0.2
10,2,2,0,1,1,0.9
11,2,2,0,1,1,0.3
12,2,2,0,1,1,1.3
1,2,1,0,1,0,116565
2,2,1,0,1,0,115862
3,2,1,0,1,0,124200
4,2,1,0,1,0,127587
5,2,1,0,1,0,133608
6,2,1,0,1,0,130274
7,2,1,0,1,0,132076
8,2,1,0,1,0,134928
9,2,1,0,1,0,128734
10,2,1,0,1,0,136917
11,2,1,0,1,0,139187
12,2,1,0,1,0,175771
1,2,1,0,1,1,130617
2,2,1,0,1,1,130396
3,2,1,0,1,1,130385
4,2,1,0,1,1,130933
5,2,1,0,1,1,131255
6,2,1,0,1,1,131296
7,2,1,0,1,1,132058
8,2,1,0,1,1,133215
9,2,1,0,1,1,133510
10,2,1,0,1,1,134653
11,2,1,0,1,1,135075
12,2,1,0,1,1,136833
2,3,2,0,1,0,0.9
3,3,2,0,1,0,8.5
4,3,2,0,1,0,2.8
5,3,2,0,1,0,3.6
6,3,2,0,1,0,-0.9
7,3,2,0,1,0,0.5
8,3,2,0,1,0,0.3
9,3,2,0,1,0,-3.2
10,3,2,0,1,0,5.6
11,3,2,0,1,0,-0.9
12,3,2,0,1,0,23.3
2,3,2,0,1,1,0.2
3,3,2,0,1,1,-0.3
4,3,2,0,1,1,0.6
5,3,2,0,1,1,0.5
6,3,2,0,1,1,0.3
7,3,2,0,1,1,0.7
8,3,2,0,1,1,0.3
