CATEGORIES
cat_idx,cat_code,cat_desc,cat_indent
1,MDM,"Durable Goods",0
2,DXT,"Durable goods excluding transportation",0
3,DXD,"Durable goods excluding defense",0
4,MTU,"Manufacturing with unfilled orders",0
5,31S,"Primary Metals",0
6,32S,"Fabricated Metal Products",0
7,33S,"Machinery",0
8,34S,"Computers and Electronic Products",0
9,CRP,"Computers and Related products",0
10,34X,"Communications Equipment",0
11,35S,"Electrical Equipment appliances and Components",0
12,36S,"Transportation Equipment",0
13,MVP,"Motor Vehicles and Parts",0
14,NAP,"Nondefense Aircraft and Parts",0
15,DAP,"Defense Aircraft and Parts",0
16,ODG,"All Other Durable goods",0
17,TCG,"Capital Goods",0
18,NDE,"Nondefense Capital Goods",0
19,NXA,"Nondefense Capital Goods Excluding Aircraft",0
20,DEF,"Defense Capital Goods",0


DATA TYPES
dt_idx,dt_code,dt_desc,dt_unit
1,VS,"Value of Shipments",MLN$
2,NO,"New Orders",MLN$
3,UO,"Unfilled Orders",MLN$
4,TI,"Total Inventories",MLN$
5,MPCVS,"Value of Shipments Percent Change Monthly",PCT
6,MPCNO,"New Orders Percent Change Monthly",PCT
7,MPCUO,"Unfilled Orders Percent Change Monthly",PCT
8,MPCTI,"Total Inventories Percent Change Monthly",PCT


GEO LEVELS
geo_idx,geo_code,geo_desc
1,US,"U.S. Total"


TIME PERIODS
per_idx,per_name
50,1,2,1,1,150773
51,1,2,1,1,164976
52,1,2,1,1,156830
53,1,2,1,1,164502
54,1,2,1,1,164599
55,1,2,1,1,163588
56,1,2,1,1,157310
57,1,2,1,1,165442
58,1,2,1,1,165266
59,1,2,1,1,170783
60,1,2,1,1,162332
49,1,6,1,1,-4.6
50,1,6,1,1,-3.2
51,1,6,1,1,9.4
52,1,6,1,1,-4.9
53,1,6,1,1,4.9
54,1,6,1,1,0.1
55,1,6,1,1,-0.6
56,1,6,1,1,-3.8
57,1,6,1,1,5.2
58,1,6,1,1,-0.1
59,1,6,1,1,3.3
60,1,6,1,1,-4.9
61,1,2,1,1,161827
62,1,2,1,1,170221
63,1,2,1,1,167568
64,1,2,1,1,174054
65,1,2,1,1,168586
66,1,2,1,1,174828
67,1,2,1,1,178860
68,1,2,1,1,177302
69,1,2,1,1,177835
70,1,2,1,1,177801
71,1,2,1,1,191187
72,1,2,1,1,173770
61,1,6,1,1,-0.3
62,1,6,1,1,5.2
63,1,6,1,1,-1.6
64,1,6,1,1,3.9
65,1,6,1,1,-3.1
66,1,6,1,1,3.7
67,1,6,1,1,2.3
68,1,6,1,1,-0.9
69,1,6,1,1,0.3
70,1,6,1,1,0.0
71,1,6,1,1,7.5
72,1,6,1,1,-9.1
73,1,2,1,1,174288
74,1,2,1,1,181270
75,1,2,1,1,176886
76,1,2,1,1,180915
77,1,2,1,1,180634
78,1,2,1,1,172189
79,1,2,1,1,170459
80,1,2,1,1,179033
81,1,2,1,1,181422
82,1,2,1,1,178527
83,1,2,1,1,182400
84,1,2,1,1,178424
73,1,6,1,1,0.3
74,1,6,1,1,4.0
75,1,6,1,1,-2.4
76,1,6,1,1,2.3
77,1,6,1,1,-0.2
78,1,6,1,1,-4.7
79,1,6,1,1,-1.0
80,1,6,1,1,5.0
81,1,6,1,1,1.3
82,1,6,1,1,-1.6
83,1,6,1,1,2.2
84,1,6,1,1,-2.2
85,1,2,1,1,186527
86,1,2,1,1,185546
87,1,2,1,1,184689
88,1,2,1,1,182993
89,1,2,1,1,185963
90,1,2,1,1,182590
91,1,2,1,1,189083
92,1,2,1,1,189414
93,1,2,1,1,188910
94,1,2,1,1,194547
95,1,2,1,1,186597
96,1,2,1,1,196344
85,1,6,1,1,4.5
86,1,6,1,1,-0.5
87,1,6,1,1,-0.5
88,1,6,1,1,-0.9
89,1,6,1,1,1.6
90,1,6,1,1,-1.8
91,1,6,1,1,3.6
92,1,6,1,1,0.2
93,1,6,1,1,-0.3
94,1,6,1,1,3.0
95,1,6,1,1,-4.1
96,1,6,1,1,5.2
97,1,2,1,1,201360
98,1,2,1,1,183911
99,1,2,1,1,192130
100,1,2,1,1,195044
101,1,2,1,1,188606
102,1,2,1,1,219745
103,1,2,1,1,189265
104,1,2,1,1,188730
105,1,2,1,1,199947
106,1,2,1,1,186158
107,1,2,1,1,189392
108,1,2,1,1,188659
97,1,6,1,1,2.6
98,1,6,1,1,-8.7
99,1,6,1,1,4.5
100,1,6,1,1,1.5
101,1,6,1,1,-3.3
102,1,6,1,1,16.5
103,1,6,1,1,-13.9
104,1,6,1,1,-0.3
105,1,6,1,1,5.9
106,1,6,1,1,-6.9
107,1,6,1,1,1.7
108,1,6,1,1,-0.4
109,1,2,1,1,177056
110,1,2,1,1,180276
111,1,2,1,1,182209
112,1,2,1,1,171850
113,1,2,1,1,177749
114,1,2,1,1,176350
115,1,2,1,1,170129
116,1,2,1,1,170484
117,1,2,1,1,164123
118,1,2,1,1,171530
119,1,2,1,1,163811
120,1,2,1,1,165304
109,1,6,1,1,-6.2
110,1,6,1,1,1.8
111,1,6,1,1,1.1
112,1,6,1,1,-5.7
113,1,6,1,1,3.4
114,1,6,1,1,-0.8
115,1,6,1,1,-3.5
116,1,6,1,1,0.2
117,1,6,1,1,-3.7
118,1,6,1,1,4.5
119,1,6,1,1,-4.5
120,1,6,1,1,0.9
121,1,2,1,1,163324
122,1,2,1,1,172406
123,1,2,1,1,167853
124,1,2,1,1,171852
125,1,2,1,1,171854
126,1,2,1,1,166070
127,1,2,1,1,174282
128,1,2,1,1,177126
129,1,2,1,1,166838
130,1,2,1,1,169134
131,1,2,1,1,170023
132,1,2,1,1,163962
121,1,6,1,1,-1.2
122,1,6,1,1,5.6
123,1,6,1,1,-2.6
124,1,6,1,1,2.4
125,1,6,1,1,0.0
126,1,6,1,1,-3.4
127,1,6,1,1,4.9
128,1,6,1,1,1.6
129,1,6,1,1,-5.8
130,1,6,1,1,1.4
131,1,6,1,1,0.5
132,1,6,1,1,-3.6
133,1,2,1,1,169994
134,1,2,1,1,174113
135,1,2,1,1,172245
136,1,2,1,1,169347
137,1,2,1,1,171542
138,1,2,1,1,173507
139,1,2,1,1,173320
140,1,2,1,1,173044
141,1,2,1,1,178690
142,1,2,1,1,183704
143,1,2,1,1,181685
144,1,2,1,1,181513
133,1,6,1,1,3.7
134,1,6,1,1,2.4
135,1,6,1,1,-1.1
136,1,6,1,1,-1.7
137,1,6,1,1,1.3
138,1,6,1,1,1.1
139,1,6,1,1,-0.1
140,1,6,1,1,-0.2
141,1,6,1,1,3.3
142,1,6,1,1,2.8
143,1,6,1,1,-1.1
144,1,6,1,1,-0.1
145,1,2,1,1,178696
146,1,2,1,1,181662
147,1,2,1,1,190869
148,1,2,1,1,184368
149,1,2,1,1,183459
150,1,2,1,1,185640
151,1,2,1,1,186835
152,1,2,1,1,183728
153,1,2,1,1,188444
154,1,2,1,1,185187
155,1,2,1,1,192545
156,1,2,1,1,193578
145,1,6,1,1,-1.6
146,1,6,1,1,1.7
147,1,6,1,1,5.1
148,1,6,1,1,-3.4
149,1,6,1,1,-0.5
150,1,6,1,1,1.2
151,1,6,1,1,0.6
152,1,6,1,1,-1.7
153,1,6,1,1,2.6
154,1,6,1,1,-1.7
155,1,6,1,1,4.0
156,1,6,1,1,0.5
157,1,2,1,1,194875
158,1,2,1,1,196475
159,1,2,1,1,186608
160,1,2,1,1,194847
161,1,2,1,1,206623
162,1,2,1,1,210020
163,1,2,1,1,194475
164,1,2,1,1,204839
165,1,2,1,1,203997
166,1,2,1,1,209901
167,1,2,1,1,220733
168,1,2,1,1,221499
157,1,6,1,1,0.7
158,1,6,1,1,0.8
159,1,6,1,1,-5.0
160,1,6,1,1,4.4
161,1,6,1,1,6.0
162,1,6,1,1,1.6
163,1,6,1,1,-7.4
164,1,6,1,1,5.3
165,1,6,1,1,-0.4
166,1,6,1,1,2.9
167,1,6,1,1,5.2
168,1,6,1,1,0.3
169,1,2,1,1,209540
170,1,2,1,1,219738
171,1,2,1,1,227188
172,1,2,1,1,214625
173,1,2,1,1,215819
174,1,2,1,1,221220
175,1,2,1,1,209494
176,1,2,1,1,210473
177,1,2,1,1,234701
178,1,2,1,1,216952
179,1,2,1,1,224809
180,1,2,1,1,229243
169,1,6,1,1,-5.4
170,1,6,1,1,4.9
171,1,6,1,1,3.4
172,1,6,1,1,-5.5
173,1,6,1,1,0.6
174,1,6,1,1,2.5
175,1,6,1,1,-5.3
176,1,6,1,1,0.5
177,1,6,1,1,11.5
178,1,6,1,1,-7.6
179,1,6,1,1,3.6
180,1,6,1,1,2.0
181,1,2,1,1,222969
182,1,2,1,1,220962
183,1,2,1,1,229526
184,1,2,1,1,233420
185,1,2,1,1,228836
186,1,2,1,1,228868
187,1,2,1,1,233176
188,1,2,1,1,235758
189,1,2,1,1,226473
190,1,2,1,1,230700
191,1,2,1,1,227005
192,1,2,1,1,244443
181,1,6,1,1,-2.7
182,1,6,1,1,-0.9
183,1,6,1,1,3.9
184,1,6,1,1,1.7
185,1,6,1,1,-2.0
186,1,6,1,1,0.0
187,1,6,1,1,1.9
188,1,6,1,1,1.1
189,1,6,1,1,-3.9
190,1,6,1,1,1.9
191,1,6,1,1,-1.6
192,1,6,1,1,7.7
193,1,2,1,1,239389
194,1,2,1,1,235037
195,1,2,1,1,234868
196,1,2,1,1,231086
197,1,2,1,1,227370
198,1,2,1,1,229262
199,1,2,1,1,220411
200,1,2,1,1,214106
201,1,2,1,1,215245
202,1,2,1,1,191912
203,1,2,1,1,181552
204,1,2,1,1,173849
193,1,6,1,1,-2.1
194,1,6,1,1,-1.8
195,1,6,1,1,-0.1
196,1,6,1,1,-1.6
197,1,6,1,1,-1.6
198,1,6,1,1,0.8
199,1,6,1,1,-3.9
200,1,6,1,1,-2.9
201,1,6,1,1,0.5
202,1,6,1,1,-10.8
203,1,6,1,1,-5.4
204,1,6,1,1,-4.2
205,1,2,1,1,151085
206,1,2,1,1,148834
207,1,2,1,1,146323
208,1,2,1,1,147467
209,1,2,1,1,149255
210,1,2,1,1,147033
211,1,2,1,1,153691
212,1,2,1,1,157489
213,1,2,1,1,158041
214,1,2,1,1,161097
215,1,2,1,1,160419
216,1,2,1,1,160520
205,1,6,1,1,-13.1
206,1,6,1,1,-1.5
207,1,6,1,1,-1.7
208,1,6,1,1,0.8
209,1,6,1,1,1.2
210,1,6,1,1,-1.5
211,1,6,1,1,4.5
212,1,6,1,1,2.5
213,1,6,1,1,0.4
214,1,6,1,1,1.9
215,1,6,1,1,-0.4
216,1,6,1,1,0.1
217,1,2,1,1,181016
218,1,2,1,1,180450
219,1,2,1,1,182148
220,1,2,1,1,182948
221,1,2,1,1,189932
222,1,2,1,1,185667
223,1,2,1,1,187506
224,1,2,1,1,191745
225,1,2,1,1,201932
226,1,2,1,1,193066
227,1,2,1,1,197202
228,1,2,1,1,193452
217,1,6,1,1,12.8
218,1,6,1,1,-0.3
219,1,6,1,1,0.9
220,1,6,1,1,0.4
221,1,6,1,1,3.8
222,1,6,1,1,-2.2
223,1,6,1,1,1.0
224,1,6,1,1,2.3
225,1,6,1,1,5.3
226,1,6,1,1,-4.4
227,1,6,1,1,2.1
228,1,6,1,1,-1.9
229,1,2,1,1,203636
230,1,2,1,1,196393
231,1,2,1,1,212748
232,1,2,1,1,200733
233,1,2,1,1,207170
234,1,2,1,1,201579
235,1,2,1,1,206458
236,1,2,1,1,216705
237,1,2,1,1,204738
238,1,2,1,1,210799
239,1,2,1,1,215531
240,1,2,1,1,223835
229,1,6,1,1,5.3
230,1,6,1,1,-3.6
231,1,6,1,1,8.3
232,1,6,1,1,-5.6
233,1,6,1,1,3.2
234,1,6,1,1,-2.7
235,1,6,1,1,2.4
236,1,6,1,1,5.0
237,1,6,1,1,-5.5
238,1,6,1,1,3.0
239,1,6,1,1,2.2
240,1,6,1,1,3.9
241,1,2,1,1,225182
242,1,2,1,1,227597
243,1,2,1,1,219960
244,1,2,1,1,218414
245,1,2,1,1,219076
246,1,2,1,1,218755
247,1,2,1,1,225223
248,1,2,1,1,200423
249,1,2,1,1,217241
250,1,2,1,1,219017
251,1,2,1,1,214689
252,1,2,1,1,230992
241,1,6,1,1,0.6
242,1,6,1,1,1.1
243,1,6,1,1,-3.4
244,1,6,1,1,-0.7
245,1,6,1,1,0.3
246,1,6,1,1,-0.1
247,1,6,1,1,3.0
248,1,6,1,1,-11.0
249,1,6,1,1,8.4
250,1,6,1,1,0.8
251,1,6,1,1,-2.0
252,1,6,1,1,7.6
253,1,2,1,1,222797
254,1,2,1,1,235952
255,1,2,1,1,215188
256,1,2,1,1,226541
257,1,2,1,1,235258
258,1,2,1,1,248010
259,1,2,1,1,223780
260,1,2,1,1,225010
261,1,2,1,1,238632
262,1,2,1,1,231962
263,1,2,1,1,241389
264,1,2,1,1,238377
253,1,6,1,1,-3.5
254,1,6,1,1,5.9
255,1,6,1,1,-8.8
256,1,6,1,1,5.3
257,1,6,1,1,3.8
258,1,6,1,1,5.4
259,1,6,1,1,-9.8
260,1,6,1,1,0.5
261,1,6,1,1,6.1
262,1,6,1,1,-2.8
263,1,6,1,1,4.1
264,1,6,1,1,-1.2
265,1,2,1,1,223144
266,1,2,1,1,232711
267,1,2,1,1,233153
268,1,2,1,1,237372
269,1,2,1,1,232959
270,1,2,1,1,240181
271,1,2,1,1,303162
272,1,2,1,1,236666
273,1,2,1,1,237534
274,1,2,1,1,232089
275,1,2,1,1,226155
276,1,2,1,1,225835
265,1,6,1,1,-6.4
266,1,6,1,1,4.3
267,1,6,1,1,0.2
268,1,6,1,1,1.8
269,1,6,1,1,-1.9
270,1,6,1,1,3.1
271,1,6,1,1,26.2
272,1,6,1,1,-21.9
273,1,6,1,1,0.4
274,1,6,1,1,-2.3
275,1,6,1,1,-2.6
276,1,6,1,1,-0.1
277,1,2,1,1,224061
278,1,2,1,1,218966
279,1,2,1,1,227573
280,1,2,1,1,224339
281,1,2,1,1,217332
282,1,2,1,1,232766
283,1,2,1,1,230189
284,1,2,1,1,222647
285,1,2,1,1,218738
286,1,2,1,1,226032
287,1,2,1,1,223223
288,1,2,1,1,217474
277,1,6,1,1,-0.8
278,1,6,1,1,-2.3
279,1,6,1,1,3.9
280,1,6,1,1,-1.4
281,1,6,1,1,-3.1
282,1,6,1,1,7.1
283,1,6,1,1,-1.1
284,1,6,1,1,-3.3
285,1,6,1,1,-1.8
286,1,6,1,1,3.3
287,1,6,1,1,-1.2
288,1,6,1,1,-2.6
289,1,2,1,1,226905
290,1,2,1,1,217371
291,1,2,1,1,216899
292,1,2,1,1,228585
293,1,2,1,1,221991
294,1,2,1,1,209356
295,1,2,1,1,217997
296,1,2,1,1,219140
297,1,2,1,1,216058
298,1,2,1,1,234217
299,1,2,1,1,216703
300,1,2,1,1,218450
289,1,6,1,1,4.3
290,1,6,1,1,-4.2
291,1,6,1,1,-0.2
292,1,6,1,1,5.4
293,1,6,1,1,-2.9
294,1,6,1,1,-5.7
295,1,6,1,1,4.1
296,1,6,1,1,0.5
297,1,6,1,1,-1.4
298,1,6,1,1,8.4
299,1,6,1,1,-7.5
300,1,6,1,1,0.8
301,1,2,1,1,218011
302,1,2,1,1,221815
303,1,2,1,1,221965
304,1,2,1,1,222025
305,1,2,1,1,222398
306,1,2,1,1,238347
307,1,2,1,1,218978
308,1,2,1,1,223602
309,1,2,1,1,228198
310,1,2,1,1,229757
311,1,2,1,1,229646
312,1,2,1,1,239903
301,1,6,1,1,-0.2
302,1,6,1,1,1.7
303,1,6,1,1,0.1
304,1,6,1,1,0.0
305,1,6,1,1,0.2
306,1,6,1,1,7.2
307,1,6,1,1,-8.1
308,1,6,1,1,2.1
309,1,6,1,1,2.1
310,1,6,1,1,0.7
311,1,6,1,1,0.0
312,1,6,1,1,4.5
313,1,2,1,1,225906
314,1,2,1,1,234140
315,1,2,1,1,242658
316,1,2,1,1,239492
317,1,2,1,1,240608
318,1,2,1,1,243274
319,1,2,1,1,234585
320,1,2,1,1,244108
321,1,2,1,1,244834
322,1,2,1,1,239723
323,1,2,1,1,231653
324,1,2,1,1,238448
313,1,6,1,1,-5.8
314,1,6,1,1,3.6
315,1,6,1,1,3.6
316,1,6,1,1,-1.3
317,1,6,1,1,0.5
318,1,6,1,1,1.1
319,1,6,1,1,-3.6
320,1,6,1,1,4.1
321,1,6,1,1,0.3
322,1,6,1,1,-2.1
323,1,6,1,1,-3.4
324,1,6,1,1,2.9
325,1,2,1,1,229028
326,1,2,1,1,223455
327,1,2,1,1,233044
328,1,2,1,1,223929
329,1,2,1,1,217479
330,1,2,1,1,219553
331,1,2,1,1,225239
332,1,2,1,1,224546
333,1,2,1,1,221949
334,1,2,1,1,222975
335,1,2,1,1,212779
336,1,2,1,1,215324
325,1,6,1,1,-4.0
326,1,6,1,1,-2.4
327,1,6,1,1,4.3
328,1,6,1,1,-3.9
329,1,6,1,1,-2.9
330,1,6,1,1,1.0
331,1,6,1,1,2.6
332,1,6,1,1,-0.3
333,1,6,1,1,-1.2
334,1,6,1,1,0.5
335,1,6,1,1,-4.6
336,1,6,1,1,1.2
337,1,2,1,1,225551
338,1,2,1,1,231488
339,1,2,1,1,200119
340,1,2,1,1,159130
