CATEGORIES
cat_idx,cat_code,cat_desc,cat_indent
1,TOTBUS,"Total Business",0
2,MNFCTR,"Manufacturers",0
3,RETAIL,"Retailers",0
4,WHLSLR,"Merchant Wholesalers",0


DATA TYPES
dt_idx,dt_code,dt_desc,dt_unit
1,SM,"Sales - Monthly",MLN$
2,IM,"Inventories - Monthly",MLN$
3,IR,"Inventories/Sales Ratio",RATIO
4,MPCIM,"Inventories - Monthly Percent Change",PCT
5,MPCSM,"Sales - Monthly Percent Change",PCT


ERROR TYPES
et_idx,err_code,err_desc,err_unit
1,E_SM,"CV of Sales - Monthly",PCT
2,E_IM,"CV of Inventories - Monthly",PCT
3,E_IR,"SE of Inventories/Sales Ratio",RATIO
4,E_MPCIM,"SE of Inventories - Monthly Percent Change",PCT
5,E_MPCSM,"SE of Sales - Monthly Percent Change",PCT


GEO LEVELS
geo_idx,geo_code,geo_desc
1,US,"U.S. Total"


TIME PERIODS
per_idx,per_name
3,2,1,0,1,0,249673
4,2,1,0,1,0,239666
5,2,1,0,1,0,243231
6,2,1,0,1,0,262854
7,2,1,0,1,0,222832
8,2,1,0,1,0,240299
9,2,1,0,1,0,260216
10,2,1,0,1,0,252272
11,2,1,0,1,0,245261
12,2,1,0,1,0,245603
1,2,1,0,1,1,227721
2,2,1,0,1,1,228860
3,2,1,0,1,1,238604
4,2,1,0,1,1,239877
5,2,1,0,1,1,243732
6,2,1,0,1,1,245693
7,2,1,0,1,1,245608
8,2,1,0,1,1,242874
9,2,1,0,1,1,244894
10,2,1,0,1,1,243190
11,2,1,0,1,1,246901
12,2,1,0,1,1,248199
1,3,2,0,1,0,235509
2,3,2,0,1,0,239270
3,3,2,0,1,0,244966
4,3,2,0,1,0,249466
5,3,2,0,1,0,247282
6,3,2,0,1,0,246247
7,3,2,0,1,0,248181
8,3,2,0,1,0,247620
9,3,2,0,1,0,254494
10,3,2,0,1,0,269112
11,3,2,0,1,0,275486
12,3,2,0,1,0,256167
1,3,2,0,1,1,242006
2,3,2,0,1,1,243508
3,3,2,0,1,1,244490
4,3,2,0,1,1,248011
5,3,2,0,1,1,248451
6,3,2,0,1,1,250561
7,3,2,0,1,1,255808
8,3,2,0,1,1,254217
9,3,2,0,1,1,254826
10,3,2,0,1,1,255151
11,3,2,0,1,1,256549
12,3,2,0,1,1,260277
1,3,3,0,1,0,1.80
2,3,3,0,1,0,1.82
3,3,3,0,1,0,1.72
4,3,3,0,1,0,1.70
5,3,3,0,1,0,1.62
6,3,3,0,1,0,1.62
7,3,3,0,1,0,1.63
8,3,3,0,1,0,1.62
9,3,3,0,1,0,1.72
10,3,3,0,1,0,1.73
11,3,3,0,1,0,1.78
12,3,3,0,1,0,1.34
1,3,3,0,1,1,1.65
2,3,3,0,1,1,1.65
3,3,3,0,1,1,1.67
4,3,3,0,1,1,1.68
5,3,3,0,1,1,1.67
6,3,3,0,1,1,1.67
7,3,3,0,1,1,1.70
8,3,3,0,1,1,1.68
9,3,3,0,1,1,1.67
10,3,3,0,1,1,1.66
11,3,3,0,1,1,1.67
12,3,3,0,1,1,1.67
2,3,4,0,1,0,1.6
3,3,4,0,1,0,2.4
4,3,4,0,1,0,1.8
5,3,4,0,1,0,-0.9
6,3,4,0,1,0,-0.4
7,3,4,0,1,0,0.8
8,3,4,0,1,0,-0.2
9,3,4,0,1,0,2.8
10,3,4,0,1,0,5.7
11,3,4,0,1,0,2.4
12,3,4,0,1,0,-7.0
2,3,4,0,1,1,0.6
3,3,4,0,1,1,0.4
4,3,4,0,1,1,1.4
5,3,4,0,1,1,0.2
6,3,4,0,1,1,0.8
7,3,4,0,1,1,2.1
8,3,4,0,1,1,-0.6
9,3,4,0,1,1,0.2
10,3,4,0,1,1,0.1
11,3,4,0,1,1,0.5
12,3,4,0,1,1,1.5
2,3,5,0,1,0,0.4
3,3,5,0,1,0,8.6
4,3,5,0,1,0,3.3
5,3,5,0,1,0,3.6
6,3,5,0,1,0,-0.4
7,3,5,0,1,0,0.5
8,3,5,0,1,0,-0.1
9,3,5,0,1,0,-2.8
10,3,5,0,1,0,5.3
11,3,5,0,1,0,-0.7
12,3,5,0,1,0,23.6
2,3,5,0,1,1,0.2
3,3,5,0,1,1,-0.3
4,3,5,0,1,1,0.8
5,3,5,0,1,1,0.7
6,3,5,0,1,1,0.5
7,3,5,0,1,1,0.6
8,3,5,0,1,1,0.2
9,3,5,0,1,1,1.0
10,3,5,0,1,1,0.6
11,3,5,0,1,1,0.0
12,3,5,0,1,1,1.3
1,3,1,0,1,0,130683
2,3,1,0,1,0,131244
3,3,1,0,1,0,142488
4,3,1,0,1,0,147175
5,3,1,0,1,0,152420
6,3,1,0,1,0,151849
7,3,1,0,1,0,152586
8,3,1,0,1,0,152476
9,3,1,0,1,0,148158
10,3,1,0,1,0,155987
11,3,1,0,1,0,154824
12,3,1,0,1,0,191347
1,3,1,0,1,1,146925
2,3,1,0,1,1,147223
3,3,1,0,1,1,146805
4,3,1,0,1,1,148032
5,3,1,0,1,1,149010
6,3,1,0,1,1,149800
7,3,1,0,1,1,150761
8,3,1,0,1,1,151067
9,3,1,0,1,1,152588
10,3,1,0,1,1,153521
11,3,1,0,1,1,153583
12,3,1,0,1,1,155614
1,1,2,0,1,0,802948
2,1,2,0,1,0,809329
3,1,2,0,1,0,813301
4,1,2,0,1,0,819247
5,1,2,0,1,0,815688
6,1,2,0,1,0,812610
7,1,2,0,1,0,817899
8,1,2,0,1,0,820061
9,1,2,0,1,0,823912
10,1,2,0,1,0,844117
11,1,2,0,1,0,850772
12,1,2,0,1,0,823633
1,1,2,0,1,1,808292
2,1,2,0,1,1,809600
3,1,2,0,1,1,812725
4,1,2,0,1,1,815453
5,1,2,0,1,1,815016
6,1,2,0,1,1,820447
7,1,2,0,1,1,825098
8,1,2,0,1,1,826136
9,1,2,0,1,1,827513
10,1,2,0,1,1,827914
11,1,2,0,1,1,829839
12,1,2,0,1,1,835800
1,1,3,0,1,0,1.68
2,1,3,0,1,0,1.63
3,1,3,0,1,0,1.50
4,1,3,0,1,0,1.53
5,1,3,0,1,0,1.52
6,1,3,0,1,0,1.44
7,1,3,0,1,0,1.55
8,1,3,0,1,0,1.52
9,1,3,0,1,0,1.47
10,1,3,0,1,0,1.49
11,1,3,0,1,0,1.56
12,1,3,0,1,0,1.40
1,1,3,0,1,1,1.56
2,1,3,0,1,1,1.56
3,1,3,0,1,1,1.53
4,1,3,0,1,1,1.53
5,1,3,0,1,1,1.52
6,1,3,0,1,1,1.52
7,1,3,0,1,1,1.51
8,1,3,0,1,1,1.53
9,1,3,0,1,1,1.51
10,1,3,0,1,1,1.52
11,1,3,0,1,1,1.51
12,1,3,0,1,1,1.51
2,1,4,0,1,0,0.8
3,1,4,0,1,0,0.5
4,1,4,0,1,0,0.7
5,1,4,0,1,0,-0.4
6,1,4,0,1,0,-0.4
7,1,4,0,1,0,0.7
8,1,4,0,1,0,0.3
9,1,4,0,1,0,0.5
10,1,4,0,1,0,2.5
11,1,4,0,1,0,0.8
12,1,4,0,1,0,-3.2
2,1,4,0,1,1,0.2
3,1,4,0,1,1,0.4
4,1,4,0,1,1,0.3
5,1,4,0,1,1,-0.1
6,1,4,0,1,1,0.7
7,1,4,0,1,1,0.6
8,1,4,0,1,1,0.1
9,1,4,0,1,1,0.2
10,1,4,0,1,1,0.0
11,1,4,0,1,1,0.2
12,1,4,0,1,1,0.7
2,1,5,0,1,0,3.7
3,1,5,0,1,0,9.3
4,1,5,0,1,0,-1.7
5,1,5,0,1,0,0.7
6,1,5,0,1,0,5.2
7,1,5,0,1,0,-7.0
8,1,5,0,1,0,2.6
9,1,5,0,1,0,3.8
10,1,5,0,1,0,1.1
11,1,5,0,1,0,-3.7
12,1,5,0,1,0,7.8
2,1,5,0,1,1,0.5
3,1,5,0,1,1,2.0
4,1,5,0,1,1,0.5
5,1,5,0,1,1,0.6
6,1,5,0,1,1,0.9
7,1,5,0,1,1,0.7
8,1,5,0,1,1,-0.7
9,1,5,0,1,1,1.0
10,1,5,0,1,1,-0.1
11,1,5,0,1,1,0.8
12,1,5,0,1,1,0.4
1,1,1,0,1,0,478951
2,1,1,0,1,0,496844
3,1,1,0,1,0,542833
4,1,1,0,1,0,533768
5,1,1,0,1,0,537400
6,1,1,0,1,0,565572
7,1,1,0,1,0,526186
8,1,1,0,1,0,539854
9,1,1,0,1,0,560404
10,1,1,0,1,0,566566
11,1,1,0,1,0,545761
12,1,1,0,1,0,588252
1,1,1,0,1,1,517626
2,1,1,0,1,1,520289
3,1,1,0,1,1,530715
4,1,1,0,1,1,533290
5,1,1,0,1,1,536742
6,1,1,0,1,1,541482
7,1,1,0,1,1,545177
8,1,1,0,1,1,541368
9,1,1,0,1,1,546733
10,1,1,0,1,1,545987
11,1,1,0,1,1,550285
12,1,1,0,1,1,552282
1,4,2,0,1,0,192050
2,4,2,0,1,0,191913
3,4,2,0,1,0,191112
4,4,2,0,1,0,190734
5,4,2,0,1,0,187881
6,4,2,0,1,0,190430
7,4,2,0,1,0,190818
8,4,2,0,1,0,189098
9,4,2,0,1,0,190099
10,4,2,0,1,0,195109
11,4,2,0,1,0,197245
12,4,2,0,1,0,197793
1,4,2,0,1,1,188403
2,4,2,0,1,1,189335
3,4,2,0,1,1,190547
4,4,2,0,1,1,189951
5,4,2,0,1,1,189115
6,4,2,0,1,1,192831
7,4,2,0,1,1,191989
8,4,2,0,1,1,192602
9,4,2,0,1,1,193344
10,4,2,0,1,1,193625
11,4,2,0,1,1,195300
12,4,2,0,1,1,196914
1,4,3,0,1,0,1.38
2,4,3,0,1,0,1.44
3,4,3,0,1,0,1.27
4,4,3,0,1,0,1.30
5,4,3,0,1,0,1.33
6,4,3,0,1,0,1.26
7,4,3,0,1,0,1.27
8,4,3,0,1,0,1.29
9,4,3,0,1,0,1.25
10,4,3,0,1,0,1.23
11,4,3,0,1,0,1.35
12,4,3,0,1,0,1.31
1,4,3,0,1,1,1.32
2,4,3,0,1,1,1.31
3,4,3,0,1,1,1.31
4,4,3,0,1,1,1.31
5,4,3,0,1,1,1.31
6,4,3,0,1,1,1.32
7,4,3,0,1,1,1.29
8,4,3,0,1,1,1.31
9,4,3,0,1,1,1.30
10,4,3,0,1,1,1.30
11,4,3,0,1,1,1.30
12,4,3,0,1,1,1.33
2,4,4,0,1,0,-0.1
3,4,4,0,1,0,-0.4
4,4,4,0,1,0,-0.2
5,4,4,0,1,0,-1.5
6,4,4,0,1,0,1.4
7,4,4,0,1,0,0.2
8,4,4,0,1,0,-0.9
9,4,4,0,1,0,0.5
10,4,4,0,1,0,2.6
11,4,4,0,1,0,1.1
12,4,4,0,1,0,0.3
2,4,4,0,1,1,0.5
3,4,4,0,1,1,0.6
4,4,4,0,1,1,-0.3
5,4,4,0,1,1,-0.4
6,4,4,0,1,1,2.0
7,4,4,0,1,1,-0.4
8,4,4,0,1,1,0.3
9,4,4,0,1,1,0.4
10,4,4,0,1,1,0.1
11,4,4,0,1,1,0.9
12,4,4,0,1,1,0.8
2,4,5,0,1,0,-4.3
3,4,5,0,1,0,13.4
4,4,5,0,1,0,-2.5
5,4,5,0,1,0,-3.5
6,4,5,0,1,0,6.4
7,4,5,0,1,0,-0.1
8,4,5,0,1,0,-2.4
9,4,5,0,1,0,3.4
10,4,5,0,1,0,4.1
11,4,5,0,1,0,-8.0
12,4,5,0,1,0,3.9
2,4,5,0,1,1,0.9
3,4,5,0,1,1,0.8
4,4,5,0,1,1,0.1
5,4,5,0,1,1,-0.9
6,4,5,0,1,1,1.4
7,4,5,0,1,1,1.9
8,4,5,0,1,1,-0.9
9,4,5,0,1,1,1.2
10,4,5,0,1,1,0.0
11,4,5,0,1,1,0.4
12,4,5,0,1,1,-0.9
1,4,1,0,1,0,138830
2,4,1,0,1,0,132921
3,4,1,0,1,0,150672
4,4,1,0,1,0,146927
5,4,1,0,1,0,141749
6,4,1,0,1,0,150869
7,4,1,0,1,0,150768
8,4,1,0,1,0,147079
9,4,1,0,1,0,152030
10,4,1,0,1,0,158307
11,4,1,0,1,0,145676
12,4,1,0,1,0,151302
1,4,1,0,1,1,142980
2,4,1,0,1,1,144206
3,4,1,0,1,1,145306
4,4,1,0,1,1,145381
5,4,1,0,1,1,144000
6,4,1,0,1,1,145989
7,4,1,0,1,1,148808
8,4,1,0,1,1,147427
9,4,1,0,1,1,149251
10,4,1,0,1,1,149276
11,4,1,0,1,1,149801
12,4,1,0,1,1,148469
13,2,2,0,1,0,374356
14,2,2,0,1,0,377627
15,2,2,0,1,0,377480
16,2,2,0,1,0,380455
17,2,2,0,1,0,381952
18,2,2,0,1,0,378183
19,2,2,0,1,0,380084
20,2,2,0,1,0,382511
21,2,2,0,1,0,379580
22,2,2,0,1,0,380386
23,2,2,0,1,0,379822
24,2,2,0,1,0,370775
13,2,2,0,1,1,376454
14,2,2,0,1,1,376070
15,2,2,0,1,1,377886
16,2,2,0,1,1,378720
17,2,2,0,1,1,378707
18,2,2,0,1,1,379336
19,2,2,0,1,1,378300
20,2,2,0,1,1,378664
21,2,2,0,1,1,379925
22,2,2,0,1,1,379690
23,2,2,0,1,1,379820
24,2,2,0,1,1,379806
13,2,3,0,1,0,1.68
14,2,3,0,1,0,1.53
15,2,3,0,1,0,1.43
16,2,3,0,1,0,1.53
17,2,3,0,1,0,1.52
18,2,3,0,1,0,1.40
19,2,3,0,1,0,1.70
20,2,3,0,1,0,1.54
21,2,3,0,1,0,1.41
22,2,3,0,1,0,1.45
23,2,3,0,1,0,1.48
24,2,3,0,1,0,1.47
13,2,3,0,1,1,1.52
14,2,3,0,1,1,1.51
15,2,3,0,1,1,1.51
16,2,3,0,1,1,1.52
17,2,3,0,1,1,1.50
18,2,3,0,1,1,1.50
19,2,3,0,1,1,1.52
20,2,3,0,1,1,1.52
21,2,3,0,1,1,1.50
22,2,3,0,1,1,1.48
23,2,3,0,1,1,1.49
24,2,3,0,1,1,1.48
13,2,4,0,1,0,1.3
14,2,4,0,1,0,0.9
15,2,4,0,1,0,0.0
16,2,4,0,1,0,0.8
17,2,4,0,1,0,0.4
18,2,4,0,1,0,-1.0
19,2,4,0,1,0,0.5
20,2,4,0,1,0,0.6
21,2,4,0,1,0,-0.8
22,2,4,0,1,0,0.2
23,2,4,0,1,0,-0.1
24,2,4,0,1,0,-2.4
13,2,4,0,1,1,-0.6
14,2,4,0,1,1,-0.1
15,2,4,0,1,1,0.5
16,2,4,0,1,1,0.2
17,2,4,0,1,1,0.0
18,2,4,0,1,1,0.2
19,2,4,0,1,1,-0.3
20,2,4,0,1,1,0.1
21,2,4,0,1,1,0.3
22,2,4,0,1,1,-0.1
23,2,4,0,1,1,0.0
24,2,4,0,1,1,0.0
13,2,5,0,1,0,-9.1
14,2,5,0,1,0,10.6
15,2,5,0,1,0,7.3
16,2,5,0,1,0,-5.9
17,2,5,0,1,0,0.7
18,2,5,0,1,0,8.0
19,2,5,0,1,0,-17.3
20,2,5,0,1,0,11.1
21,2,5,0,1,0,8.1
22,2,5,0,1,0,-2.3
23,2,5,0,1,0,-2.6
24,2,5,0,1,0,-1.3
13,2,5,0,1,1,-0.2
14,2,5,0,1,1,0.7
15,2,5,0,1,1,0.3
16,2,5,0,1,1,-0.7
17,2,5,0,1,1,1.3
18,2,5,0,1,1,0.6
19,2,5,0,1,1,-1.8
20,2,5,0,1,1,0.2
21,2,5,0,1,1,1.4
22,2,5,0,1,1,1.5
23,2,5,0,1,1,-0.6
24,2,5,0,1,1,0.4
13,2,1,0,1,0,223258
14,2,1,0,1,0,246941
15,2,1,0,1,0,264886
16,2,1,0,1,0,249181
17,2,1,0,1,0,250870
18,2,1,0,1,0,271047
19,2,1,0,1,0,224077
20,2,1,0,1,0,248963
21,2,1,0,1,0,269227
22,2,1,0,1,0,263075
23,2,1,0,1,0,256142
24,2,1,0,1,0,252830
13,2,1,0,1,1,247812
14,2,1,0,1,1,249517
15,2,1,0,1,1,250346
16,2,1,0,1,1,248681
17,2,1,0,1,1,251798
18,2,1,0,1,1,253388
19,2,1,0,1,1,248759
20,2,1,0,1,1,249283
21,2,1,0,1,1,252679
22,2,1,0,1,1,256449
23,2,1,0,1,1,255017
24,2,1,0,1,1,256087
13,3,2,0,1,0,254932
14,3,2,0,1,0,260480
15,3,2,0,1,0,268674
16,3,2,0,1,0,269954
17,3,2,0,1,0,268091
18,3,2,0,1,0,265381
19,3,2,0,1,0,263236
20,3,2,0,1,0,263378
21,3,2,0,1,0,272037
22,3,2,0,1,0,288844
23,3,2,0,1,0,296849
24,3,2,0,1,0,274072
13,3,2,0,1,1,261977
14,3,2,0,1,1,264812
15,3,2,0,1,1,268089
16,3,2,0,1,1,268440
17,3,2,0,1,1,269177
18,3,2,0,1,1,270101
19,3,2,0,1,1,271413
20,3,2,0,1,1,270425
21,3,2,0,1,1,272235
22,3,2,0,1,1,273558
23,3,2,0,1,1,276059
24,3,2,0,1,1,278477
13,3,3,0,1,0,1.86
14,3,3,0,1,0,1.94
15,3,3,0,1,0,1.76
16,3,3,0,1,0,1.70
17,3,3,0,1,0,1.64
18,3,3,0,1,0,1.63
19,3,3,0,1,0,1.60
